unit,sex,age,region,year,value
YR,F,Y39,IT,2012,46.4
YR,F,Y4,IT,2012,81.0
YR,F,Y40,IT,2012,45.4
YR,F,Y41,IT,2012,44.4
YR,F,Y42,IT,2012,43.5
YR,F,Y43,IT,2012,42.5
YR,F,Y44,IT,2012,41.5
YR,F,Y45,IT,2012,40.6
YR,F,Y46,IT,2012,39.6
YR,F,Y47,IT,2012,38.6
YR,F,Y48,IT,2012,37.7
YR,F,Y49,IT,2012,36.7
YR,F,Y5,IT,2012,80.0
YR,F,Y50,IT,2012,35.8
YR,F,Y51,IT,2012,34.9
YR,F,Y52,IT,2012,33.9
YR,F,Y53,IT,2012,33.0
YR,F,Y54,IT,2012,32.0
YR,F,Y55,IT,2012,31.1
YR,F,Y56,IT,2012,30.2
YR,F,Y57,IT,2012,29.3
YR,F,Y58,IT,2012,28.4
YR,F,Y59,IT,2012,27.5
YR,F,Y6,IT,2012,79.0
YR,F,Y60,IT,2012,26.6
YR,F,Y61,IT,2012,25.7
YR,F,Y62,IT,2012,24.8
YR,F,Y63,IT,2012,23.9
YR,F,Y64,IT,2012,23.0
YR,F,Y65,IT,2012,22.1
YR,F,Y66,IT,2012,21.3
YR,F,Y67,IT,2012,20.4
YR,F,Y68,IT,2012,19.5
YR,F,Y69,IT,2012,18.7
YR,F,Y7,IT,2012,78.1
YR,F,Y70,IT,2012,17.9
YR,F,Y71,IT,2012,17.0
YR,F,Y72,IT,2012,16.2
YR,F,Y73,IT,2012,15.4
YR,F,Y74,IT,2012,14.6
YR,F,Y75,IT,2012,13.8
YR,F,Y76,IT,2012,13.1
YR,F,Y77,IT,2012,12.3
YR,F,Y78,IT,2012,11.6
YR,F,Y79,IT,2012,10.9
YR,F,Y8,IT,2012,77.1
YR,F,Y80,IT,2012,10.2
YR,F,Y81,IT,2012,9.6
YR,F,Y82,IT,2012,9.0
YR,F,Y83,IT,2012,8.4
YR,F,Y84,IT,2012,7.8
YR,F,Y9,IT,2012,76.1
YR,F,Y_GE85,IT,2012,7.3
YR,F,Y_LT1,IT,2012,84.8
YR,M,Y1,IT,2012,79.1
YR,M,Y10,IT,2012,70.2
YR,M,Y11,IT,2012,69.2
YR,M,Y12,IT,2012,68.2
YR,M,Y13,IT,2012,67.2
YR,M,Y14,IT,2012,66.2
YR,M,Y15,IT,2012,65.2
YR,M,Y16,IT,2012,64.2
YR,M,Y17,IT,2012,63.2
YR,M,Y18,IT,2012,62.2
YR,M,Y19,IT,2012,61.3
YR,M,Y2,IT,2012,78.1
YR,M,Y20,IT,2012,60.3
YR,M,Y21,IT,2012,59.3
YR,M,Y22,IT,2012,58.3
YR,M,Y23,IT,2012,57.4
YR,M,Y24,IT,2012,56.4
YR,M,Y25,IT,2012,55.4
YR,M,Y26,IT,2012,54.4
YR,M,Y27,IT,2012,53.5
YR,M,Y28,IT,2012,52.5
YR,M,Y29,IT,2012,51.5
YR,M,Y3,IT,2012,77.1
YR,M,Y30,IT,2012,50.5
YR,M,Y31,IT,2012,49.6
YR,M,Y32,IT,2012,48.6
YR,M,Y33,IT,2012,47.6
YR,M,Y34,IT,2012,46.7
YR,M,Y35,IT,2012,45.7
YR,M,Y36,IT,2012,44.7
YR,M,Y37,IT,2012,43.8
YR,M,Y38,IT,2012,42.8
YR,M,Y39,IT,2012,41.8
YR,M,Y4,IT,2012,76.1
YR,M,Y40,IT,2012,40.9
YR,M,Y41,IT,2012,39.9
YR,M,Y42,IT,2012,38.9
YR,M,Y43,IT,2012,38.0
YR,M,Y44,IT,2012,37.0
YR,M,Y45,IT,2012,36.1
YR,M,Y46,IT,2012,35.1
YR,M,Y47,IT,2012,34.2
YR,M,Y48,IT,2012,33.3
YR,M,Y49,IT,2012,32.3
YR,M,Y5,IT,2012,75.1
YR,M,Y50,IT,2012,31.4
YR,M,Y51,IT,2012,30.5
YR,M,Y52,IT,2012,29.6
YR,M,Y53,IT,2012,28.7
YR,M,Y54,IT,2012,27.8
YR,M,Y55,IT,2012,26.9
YR,M,Y56,IT,2012,26.0
YR,M,Y57,IT,2012,25.2
YR,M,Y58,IT,2012,24.3
YR,M,Y59,IT,2012,23.4
YR,M,Y6,IT,2012,74.1
YR,M,Y60,IT,2012,22.6
YR,M,Y61,IT,2012,21.7
YR,M,Y62,IT,2012,20.9
YR,M,Y63,IT,2012,20.1
YR,M,Y64,IT,2012,19.3
YR,M,Y65,IT,2012,18.5
YR,M,Y66,IT,2012,17.7
YR,M,Y67,IT,2012,16.9
YR,M,Y68,IT,2012,16.2
YR,M,Y69,IT,2012,15.4
YR,M,Y7,IT,2012,73.1
YR,M,Y70,IT,2012,14.7
YR,M,Y71,IT,2012,14.0
YR,M,Y72,IT,2012,13.3
YR,M,Y73,IT,2012,12.6
YR,M,Y74,IT,2012,11.9
YR,M,Y75,IT,2012,11.2
YR,M,Y76,IT,2012,10.6
YR,M,Y77,IT,2012,9.9
YR,M,Y78,IT,2012,9.3
YR,M,Y79,IT,2012,8.8
YR,M,Y8,IT,2012,72.1
YR,M,Y80,IT,2012,8.2
YR,M,Y81,IT,2012,7.7
YR,M,Y82,IT,2012,7.2
YR,M,Y83,IT,2012,6.7
YR,M,Y84,IT,2012,6.3
YR,M,Y9,IT,2012,71.1
YR,M,Y_GE85,IT,2012,5.9
YR,M,Y_LT1,IT,2012,79.8
YR,T,Y1,IT,2012,81.6
YR,T,Y10,IT,2012,72.7
YR,T,Y11,IT,2012,71.7
YR,T,Y12,IT,2012,70.7
YR,T,Y13,IT,2012,69.7
YR,T,Y14,IT,2012,68.7
YR,T,Y15,IT,2012,67.7
YR,T,Y16,IT,2012,66.7
YR,T,Y17,IT,2012,65.8
YR,T,Y18,IT,2012,64.8
YR,T,Y19,IT,2012,63.8
YR,T,Y2,IT,2012,80.7
YR,T,Y20,IT,2012,62.8
YR,T,Y21,IT,2012,61.8
YR,T,Y22,IT,2012,60.8
YR,T,Y23,IT,2012,59.9
YR,T,Y24,IT,2012,58.9
YR,T,Y25,IT,2012,57.9
YR,T,Y26,IT,2012,56.9
YR,T,Y27,IT,2012,55.9
YR,T,Y28,IT,2012,55.0
YR,T,Y29,IT,2012,54.0
YR,T,Y3,IT,2012,79.7
YR,T,Y30,IT,2012,53.0
YR,T,Y31,IT,2012,52.0
YR,T,Y32,IT,2012,51.0
YR,T,Y33,IT,2012,50.1
YR,T,Y34,IT,2012,49.1
YR,T,Y35,IT,2012,48.1
YR,T,Y36,IT,2012,47.1
YR,T,Y37,IT,2012,46.2
YR,T,Y38,IT,2012,45.2
YR,T,Y39,IT,2012,44.2
YR,T,Y4,IT,2012,78.7
YR,T,Y40,IT,2012,43.2
YR,T,Y41,IT,2012,42.3
YR,T,Y42,IT,2012,41.3
YR,T,Y43,IT,2012,40.4
YR,T,Y44,IT,2012,39.4
YR,T,Y45,IT,2012,38.4
YR,T,Y46,IT,2012,37.5
YR,T,Y47,IT,2012,36.5
YR,T,Y48,IT,2012,35.6
YR,T,Y49,IT,2012,34.7
YR,T,Y5,IT,2012,77.7
YR,T,Y50,IT,2012,33.7
YR,T,Y51,IT,2012,32.8
YR,T,Y52,IT,2012,31.9
YR,T,Y53,IT,2012,31.0
YR,T,Y54,IT,2012,30.0
YR,T,Y55,IT,2012,29.1
YR,T,Y56,IT,2012,28.2
YR,T,Y57,IT,2012,27.3
YR,T,Y58,IT,2012,26.5
YR,T,Y59,IT,2012,25.6
YR,T,Y6,IT,2012,76.7
YR,T,Y60,IT,2012,24.7
YR,T,Y61,IT,2012,23.8
YR,T,Y62,IT,2012,23.0
YR,T,Y63,IT,2012,22.1
YR,T,Y64,IT,2012,21.3
YR,T,Y65,IT,2012,20.5
YR,T,Y66,IT,2012,19.6
YR,T,Y67,IT,2012,18.8
YR,T,Y68,IT,2012,18.0
YR,T,Y69,IT,2012,17.2
YR,T,Y7,IT,2012,75.7
YR,T,Y70,IT,2012,16.5
YR,T,Y71,IT,2012,15.7
YR,T,Y72,IT,2012,14.9
YR,T,Y73,IT,2012,14.2
YR,T,Y74,IT,2012,13.4
YR,T,Y75,IT,2012,12.7
YR,T,Y76,IT,2012,12.0
YR,T,Y77,IT,2012,11.3
YR,T,Y78,IT,2012,10.7
YR,T,Y79,IT,2012,10.0
YR,T,Y8,IT,2012,74.7
YR,T,Y80,IT,2012,9.4
YR,T,Y81,IT,2012,8.8
YR,T,Y82,IT,2012,8.3
YR,T,Y83,IT,2012,7.8
YR,T,Y84,IT,2012,7.3
YR,T,Y9,IT,2012,73.7
YR,T,Y_GE85,IT,2012,6.8
YR,T,Y_LT1,IT,2012,82.4
YR,F,Y1,IT,2011,84.1
YR,F,Y10,IT,2011,75.1
YR,F,Y11,IT,2011,74.1
YR,F,Y12,IT,2011,73.1
YR,F,Y13,IT,2011,72.1
YR,F,Y14,IT,2011,71.2
YR,F,Y15,IT,2011,70.2
YR,F,Y16,IT,2011,69.2
YR,F,Y17,IT,2011,68.2
YR,F,Y18,IT,2011,67.2
YR,F,Y19,IT,2011,66.2
YR,F,Y2,IT,2011,83.1
YR,F,Y20,IT,2011,65.2
YR,F,Y21,IT,2011,64.2
YR,F,Y22,IT,2011,63.2
YR,F,Y23,IT,2011,62.2
YR,F,Y24,IT,2011,61.3
YR,F,Y25,IT,2011,60.3
YR,F,Y26,IT,2011,59.3
YR,F,Y27,IT,2011,58.3
YR,F,Y28,IT,2011,57.3
YR,F,Y29,IT,2011,56.3
YR,F,Y3,IT,2011,82.1
YR,F,Y30,IT,2011,55.3
YR,F,Y31,IT,2011,54.3
YR,F,Y32,IT,2011,53.3
YR,F,Y33,IT,2011,52.4
YR,F,Y34,IT,2011,51.4
YR,F,Y35,IT,2011,50.4
YR,F,Y36,IT,2011,49.4
YR,F,Y37,IT,2011,48.4
YR,F,Y38,IT,2011,47.4
YR,F,Y39,IT,2011,46.5
YR,F,Y4,IT,2011,81.1
YR,F,Y40,IT,2011,45.5
YR,F,Y41,IT,2011,44.5
YR,F,Y42,IT,2011,43.5
YR,F,Y43,IT,2011,42.6
YR,F,Y44,IT,2011,41.6
YR,F,Y45,IT,2011,40.7
YR,F,Y46,IT,2011,39.7
YR,F,Y47,IT,2011,38.7
YR,F,Y48,IT,2011,37.8
YR,F,Y49,IT,2011,36.8
YR,F,Y5,IT,2011,80.1
YR,F,Y50,IT,2011,35.9
YR,F,Y51,IT,2011,34.9
YR,F,Y52,IT,2011,34.0
YR,F,Y53,IT,2011,33.1
YR,F,Y54,IT,2011,32.1
YR,F,Y55,IT,2011,31.2
YR,F,Y56,IT,2011,30.3
YR,F,Y57,IT,2011,29.4
YR,F,Y58,IT,2011,28.5
YR,F,Y59,IT,2011,27.6
YR,F,Y6,IT,2011,79.1
YR,F,Y60,IT,2011,26.7
YR,F,Y61,IT,2011,25.8
YR,F,Y62,IT,2011,24.9
YR,F,Y63,IT,2011,24.0
YR,F,Y64,IT,2011,23.1
YR,F,Y65,IT,2011,22.2
YR,F,Y66,IT,2011,21.4
YR,F,Y67,IT,2011,20.5
YR,F,Y68,IT,2011,19.7
YR,F,Y69,IT,2011,18.8
YR,F,Y7,IT,2011,78.1
YR,F,Y70,IT,2011,18.0
YR,F,Y71,IT,2011,17.2
YR,F,Y72,IT,2011,16.3
YR,F,Y73,IT,2011,15.5
YR,F,Y74,IT,2011,14.7
YR,F,Y75,IT,2011,14.0
YR,F,Y76,IT,2011,13.2
YR,F,Y77,IT,2011,12.5
YR,F,Y78,IT,2011,11.8
YR,F,Y79,IT,2011,11.1
YR,F,Y8,IT,2011,77.1
YR,F,Y80,IT,2011,10.4
YR,F,Y81,IT,2011,9.7
YR,F,Y82,IT,2011,9.1
YR,F,Y83,IT,2011,8.5
YR,F,Y84,IT,2011,8.0
YR,F,Y9,IT,2011,76.1
YR,F,Y_GE85,IT,2011,7.5
YR,F,Y_LT1,IT,2011,84.8
YR,M,Y1,IT,2011,79.0
YR,M,Y10,IT,2011,70.1
YR,M,Y11,IT,2011,69.1
YR,M,Y12,IT,2011,68.1
YR,M,Y13,IT,2011,67.1
YR,M,Y14,IT,2011,66.1
YR,M,Y15,IT,2011,65.1
YR,M,Y16,IT,2011,64.1
YR,M,Y17,IT,2011,63.1
YR,M,Y18,IT,2011,62.2
YR,M,Y19,IT,2011,61.2
YR,M,Y2,IT,2011,78.0
YR,M,Y20,IT,2011,60.2
YR,M,Y21,IT,2011,59.2
YR,M,Y22,IT,2011,58.3
YR,M,Y23,IT,2011,57.3
YR,M,Y24,IT,2011,56.3
YR,M,Y25,IT,2011,55.4
YR,M,Y26,IT,2011,54.4
YR,M,Y27,IT,2011,53.4
YR,M,Y28,IT,2011,52.5
YR,M,Y29,IT,2011,51.5
YR,M,Y3,IT,2011,77.0
YR,M,Y30,IT,2011,50.5
YR,M,Y31,IT,2011,49.5
YR,M,Y32,IT,2011,48.6
YR,M,Y33,IT,2011,47.6
YR,M,Y34,IT,2011,46.6
YR,M,Y35,IT,2011,45.7
YR,M,Y36,IT,2011,44.7
YR,M,Y37,IT,2011,43.7
YR,M,Y38,IT,2011,42.8
YR,M,Y39,IT,2011,41.8
YR,M,Y4,IT,2011,76.0
YR,M,Y40,IT,2011,40.8
YR,M,Y41,IT,2011,39.9
YR,M,Y42,IT,2011,38.9
YR,M,Y43,IT,2011,38.0
YR,M,Y44,IT,2011,37.0
YR,M,Y45,IT,2011,36.1
YR,M,Y46,IT,2011,35.1
YR,M,Y47,IT,2011,34.2
YR,M,Y48,IT,2011,33.3
YR,M,Y49,IT,2011,32.3
YR,M,Y5,IT,2011,75.0
YR,M,Y50,IT,2011,31.4
YR,M,Y51,IT,2011,30.5
YR,M,Y52,IT,2011,29.6
YR,M,Y53,IT,2011,28.7
YR,M,Y54,IT,2011,27.8
YR,M,Y55,IT,2011,26.9
YR,M,Y56,IT,2011,26.0
YR,M,Y57,IT,2011,25.1
YR,M,Y58,IT,2011,24.3
YR,M,Y59,IT,2011,23.4
YR,M,Y6,IT,2011,74.0
YR,M,Y60,IT,2011,22.6
YR,M,Y61,IT,2011,21.8
YR,M,Y62,IT,2011,20.9
YR,M,Y63,IT,2011,20.1
YR,M,Y64,IT,2011,19.3
YR,M,Y65,IT,2011,18.5
YR,M,Y66,IT,2011,17.7
YR,M,Y67,IT,2011,17.0
YR,M,Y68,IT,2011,16.2
YR,M,Y69,IT,2011,15.5
YR,M,Y7,IT,2011,73.0
YR,M,Y70,IT,2011,14.7
YR,M,Y71,IT,2011,14.0
YR,M,Y72,IT,2011,13.3
YR,M,Y73,IT,2011,12.6
YR,M,Y74,IT,2011,11.9
YR,M,Y75,IT,2011,11.2
YR,M,Y76,IT,2011,10.6
YR,M,Y77,IT,2011,10.0
YR,M,Y78,IT,2011,9.4
YR,M,Y79,IT,2011,8.8
YR,M,Y8,IT,2011,72.1
YR,M,Y80,IT,2011,8.3
YR,M,Y81,IT,2011,7.8
YR,M,Y82,IT,2011,7.3
YR,M,Y83,IT,2011,6.8
YR,M,Y84,IT,2011,6.4
YR,M,Y9,IT,2011,71.1
YR,M,Y_GE85,IT,2011,6.0
YR,M,Y_LT1,IT,2011,79.7
YR,T,Y1,IT,2011,81.6
YR,T,Y10,IT,2011,72.7
YR,T,Y11,IT,2011,71.7
YR,T,Y12,IT,2011,70.7
YR,T,Y13,IT,2011,69.7
YR,T,Y14,IT,2011,68.7
YR,T,Y15,IT,2011,67.7
YR,T,Y16,IT,2011,66.8
YR,T,Y17,IT,2011,65.8
YR,T,Y18,IT,2011,64.8
YR,T,Y19,IT,2011,63.8
YR,T,Y2,IT,2011,80.6
YR,T,Y20,IT,2011,62.8
YR,T,Y21,IT,2011,61.8
YR,T,Y22,IT,2011,60.9
YR,T,Y23,IT,2011,59.9
YR,T,Y24,IT,2011,58.9
YR,T,Y25,IT,2011,57.9
YR,T,Y26,IT,2011,57.0
YR,T,Y27,IT,2011,56.0
YR,T,Y28,IT,2011,55.0
YR,T,Y29,IT,2011,54.0
YR,T,Y3,IT,2011,79.7
YR,T,Y30,IT,2011,53.0
YR,T,Y31,IT,2011,52.1
YR,T,Y32,IT,2011,51.1
YR,T,Y33,IT,2011,50.1
YR,T,Y34,IT,2011,49.1
YR,T,Y35,IT,2011,48.1
YR,T,Y36,IT,2011,47.2
YR,T,Y37,IT,2011,46.2
YR,T,Y38,IT,2011,45.2
YR,T,Y39,IT,2011,44.2
YR,T,Y4,IT,2011,78.7
YR,T,Y40,IT,2011,43.3
YR,T,Y41,IT,2011,42.3
YR,T,Y42,IT,2011,41.3
YR,T,Y43,IT,2011,40.4
YR,T,Y44,IT,2011,39.4
YR,T,Y45,IT,2011,38.5
YR,T,Y46,IT,2011,37.5
YR,T,Y47,IT,2011,36.6
YR,T,Y48,IT,2011,35.6
YR,T,Y49,IT,2011,34.7
YR,T,Y5,IT,2011,77.7
YR,T,Y50,IT,2011,33.8
YR,T,Y51,IT,2011,32.9
YR,T,Y52,IT,2011,31.9
YR,T,Y53,IT,2011,31.0
YR,T,Y54,IT,2011,30.1
YR,T,Y55,IT,2011,29.2
YR,T,Y56,IT,2011,28.3
YR,T,Y57,IT,2011,27.4
YR,T,Y58,IT,2011,26.5
YR,T,Y59,IT,2011,25.6
YR,T,Y6,IT,2011,76.7
YR,T,Y60,IT,2011,24.8
YR,T,Y61,IT,2011,23.9
YR,T,Y62,IT,2011,23.1
YR,T,Y63,IT,2011,22.2
YR,T,Y64,IT,2011,21.4
YR,T,Y65,IT,2011,20.5
YR,T,Y66,IT,2011,19.7
YR,T,Y67,IT,2011,18.9
YR,T,Y68,IT,2011,18.1
YR,T,Y69,IT,2011,17.3
YR,T,Y7,IT,2011,75.7
YR,T,Y70,IT,2011,16.5
YR,T,Y71,IT,2011,15.8
YR,T,Y72,IT,2011,15.0
YR,T,Y73,IT,2011,14.3
YR,T,Y74,IT,2011,13.5
YR,T,Y75,IT,2011,12.8
YR,T,Y76,IT,2011,12.1
YR,T,Y77,IT,2011,11.4
YR,T,Y78,IT,2011,10.8
YR,T,Y79,IT,2011,10.2
YR,T,Y8,IT,2011,74.7
YR,T,Y80,IT,2011,9.6
YR,T,Y81,IT,2011,9.0
YR,T,Y82,IT,2011,8.4
YR,T,Y83,IT,2011,7.9
YR,T,Y84,IT,2011,7.4
YR,T,Y9,IT,2011,73.7
YR,T,Y_GE85,IT,2011,7.0
YR,T,Y_LT1,IT,2011,82.4
YR,F,Y1,IT,2010,84.0
YR,F,Y10,IT,2010,75.0
YR,F,Y11,IT,2010,74.1
YR,F,Y12,IT,2010,73.1
YR,F,Y13,IT,2010,72.1
YR,F,Y14,IT,2010,71.1
YR,F,Y15,IT,2010,70.1
YR,F,Y16,IT,2010,69.1
YR,F,Y17,IT,2010,68.1
YR,F,Y18,IT,2010,67.1
YR,F,Y19,IT,2010,66.1
YR,F,Y2,IT,2010,83.0
YR,F,Y20,IT,2010,65.1
YR,F,Y21,IT,2010,64.1
YR,F,Y22,IT,2010,63.2
YR,F,Y23,IT,2010,62.2
YR,F,Y24,IT,2010,61.2
YR,F,Y25,IT,2010,60.2
YR,F,Y26,IT,2010,59.2
YR,F,Y27,IT,2010,58.2
YR,F,Y28,IT,2010,57.2
YR,F,Y29,IT,2010,56.2
YR,F,Y3,IT,2010,82.0
YR,F,Y30,IT,2010,55.2
YR,F,Y31,IT,2010,54.2
YR,F,Y32,IT,2010,53.3
YR,F,Y33,IT,2010,52.3
YR,F,Y34,IT,2010,51.3
YR,F,Y35,IT,2010,50.3
YR,F,Y36,IT,2010,49.3
YR,F,Y37,IT,2010,48.3
YR,F,Y38,IT,2010,47.4
YR,F,Y39,IT,2010,46.4
YR,F,Y4,IT,2010,81.0
YR,F,Y40,IT,2010,45.4
YR,F,Y41,IT,2010,44.4
YR,F,Y42,IT,2010,43.5
YR,F,Y43,IT,2010,42.5
YR,F,Y44,IT,2010,41.5
YR,F,Y45,IT,2010,40.6
YR,F,Y46,IT,2010,39.6
YR,F,Y47,IT,2010,38.7
YR,F,Y48,IT,2010,37.7
YR,F,Y49,IT,2010,36.8
YR,F,Y5,IT,2010,80.0
YR,F,Y50,IT,2010,35.8
YR,F,Y51,IT,2010,34.9
YR,F,Y52,IT,2010,33.9
YR,F,Y53,IT,2010,33.0
YR,F,Y54,IT,2010,32.1
YR,F,Y55,IT,2010,31.1
YR,F,Y56,IT,2010,30.2
YR,F,Y57,IT,2010,29.3
YR,F,Y58,IT,2010,28.4
YR,F,Y59,IT,2010,27.5
YR,F,Y6,IT,2010,79.0
YR,F,Y60,IT,2010,26.6
YR,F,Y61,IT,2010,25.7
YR,F,Y62,IT,2010,24.8
YR,F,Y63,IT,2010,23.9
YR,F,Y64,IT,2010,23.0
YR,F,Y65,IT,2010,22.1
YR,F,Y66,IT,2010,21.3
YR,F,Y67,IT,2010,20.4
YR,F,Y68,IT,2010,19.6
YR,F,Y69,IT,2010,18.7
YR,F,Y7,IT,2010,78.0
YR,F,Y70,IT,2010,17.9
YR,F,Y71,IT,2010,17.0
YR,F,Y72,IT,2010,16.2
YR,F,Y73,IT,2010,15.4
YR,F,Y74,IT,2010,14.6
YR,F,Y75,IT,2010,13.8
YR,F,Y76,IT,2010,13.1
YR,F,Y77,IT,2010,12.3
YR,F,Y78,IT,2010,11.6
YR,F,Y79,IT,2010,10.9
YR,F,Y8,IT,2010,77.0
YR,F,Y80,IT,2010,10.3
YR,F,Y81,IT,2010,9.6
YR,F,Y82,IT,2010,9.0
YR,F,Y83,IT,2010,8.4
YR,F,Y84,IT,2010,7.9
YR,F,Y9,IT,2010,76.0
YR,F,Y_GE85,IT,2010,7.4
YR,F,Y_LT1,IT,2010,84.7
YR,M,Y1,IT,2010,78.8
YR,M,Y10,IT,2010,69.9
YR,M,Y11,IT,2010,68.9
YR,M,Y12,IT,2010,67.9
YR,M,Y13,IT,2010,66.9
YR,M,Y14,IT,2010,65.9
YR,M,Y15,IT,2010,64.9
YR,M,Y16,IT,2010,63.9
YR,M,Y17,IT,2010,62.9
YR,M,Y18,IT,2010,62.0
YR,M,Y19,IT,2010,61.0
YR,M,Y2,IT,2010,77.8
YR,M,Y20,IT,2010,60.0
YR,M,Y21,IT,2010,59.0
YR,M,Y22,IT,2010,58.1
YR,M,Y23,IT,2010,57.1
YR,M,Y24,IT,2010,56.1
YR,M,Y25,IT,2010,55.2
YR,M,Y26,IT,2010,54.2
YR,M,Y27,IT,2010,53.2
YR,M,Y28,IT,2010,52.3
YR,M,Y29,IT,2010,51.3
YR,M,Y3,IT,2010,76.8
YR,M,Y30,IT,2010,50.3
YR,M,Y31,IT,2010,49.3
YR,M,Y32,IT,2010,48.4
YR,M,Y33,IT,2010,47.4
YR,M,Y34,IT,2010,46.4
YR,M,Y35,IT,2010,45.5
YR,M,Y36,IT,2010,44.5
YR,M,Y37,IT,2010,43.5
YR,M,Y38,IT,2010,42.6
YR,M,Y39,IT,2010,41.6
YR,M,Y4,IT,2010,75.8
YR,M,Y40,IT,2010,40.6
YR,M,Y41,IT,2010,39.7
YR,M,Y42,IT,2010,38.7
YR,M,Y43,IT,2010,37.8
YR,M,Y44,IT,2010,36.8
YR,M,Y45,IT,2010,35.9
YR,M,Y46,IT,2010,34.9
YR,M,Y47,IT,2010,34.0
YR,M,Y48,IT,2010,33.1
YR,M,Y49,IT,2010,32.1
YR,M,Y5,IT,2010,74.8
YR,M,Y50,IT,2010,31.2
YR,M,Y51,IT,2010,30.3
YR,M,Y52,IT,2010,29.4
YR,M,Y53,IT,2010,28.5
YR,M,Y54,IT,2010,27.6
YR,M,Y55,IT,2010,26.7
YR,M,Y56,IT,2010,25.8
YR,M,Y57,IT,2010,25.0
YR,M,Y58,IT,2010,24.1
YR,M,Y59,IT,2010,23.2
YR,M,Y6,IT,2010,73.8
YR,M,Y60,IT,2010,22.4
YR,M,Y61,IT,2010,21.6
YR,M,Y62,IT,2010,20.7
YR,M,Y63,IT,2010,19.9
YR,M,Y64,IT,2010,19.1
YR,M,Y65,IT,2010,18.3
YR,M,Y66,IT,2010,17.6
YR,M,Y67,IT,2010,16.8
YR,M,Y68,IT,2010,16.0
YR,M,Y69,IT,2010,15.3
YR,M,Y7,IT,2010,72.9
YR,M,Y70,IT,2010,14.5
YR,M,Y71,IT,2010,13.8
YR,M,Y72,IT,2010,13.1
YR,M,Y73,IT,2010,12.4
YR,M,Y74,IT,2010,11.7
YR,M,Y75,IT,2010,11.1
YR,M,Y76,IT,2010,10.4
YR,M,Y77,IT,2010,9.8
YR,M,Y78,IT,2010,9.2
YR,M,Y79,IT,2010,8.6
YR,M,Y8,IT,2010,71.9
YR,M,Y80,IT,2010,8.1
YR,M,Y81,IT,2010,7.6
YR,M,Y82,IT,2010,7.1
YR,M,Y83,IT,2010,6.7
YR,M,Y84,IT,2010,6.2
YR,M,Y9,IT,2010,70.9
YR,M,Y_GE85,IT,2010,5.9
YR,M,Y_LT1,IT,2010,79.5
YR,T,Y1,IT,2010,81.5
YR,T,Y10,IT,2010,72.6
YR,T,Y11,IT,2010,71.6
YR,T,Y12,IT,2010,70.6
YR,T,Y13,IT,2010,69.6
YR,T,Y14,IT,2010,68.6
YR,T,Y15,IT,2010,67.6
YR,T,Y16,IT,2010,66.6
YR,T,Y17,IT,2010,65.6
YR,T,Y18,IT,2010,64.6
YR,T,Y19,IT,2010,63.7
YR,T,Y2,IT,2010,80.5
YR,T,Y20,IT,2010,62.7
YR,T,Y21,IT,2010,61.7
YR,T,Y22,IT,2010,60.7
YR,T,Y23,IT,2010,59.7
YR,T,Y24,IT,2010,58.8
YR,T,Y25,IT,2010,57.8
YR,T,Y26,IT,2010,56.8
YR,T,Y27,IT,2010,55.8
YR,T,Y28,IT,2010,54.8
YR,T,Y29,IT,2010,53.9
YR,T,Y3,IT,2010,79.5
YR,T,Y30,IT,2010,52.9
YR,T,Y31,IT,2010,51.9
YR,T,Y32,IT,2010,50.9
YR,T,Y33,IT,2010,50.0
YR,T,Y34,IT,2010,49.0
YR,T,Y35,IT,2010,48.0
YR,T,Y36,IT,2010,47.0
YR,T,Y37,IT,2010,46.1
YR,T,Y38,IT,2010,45.1
YR,T,Y39,IT,2010,44.1
YR,T,Y4,IT,2010,78.5
YR,T,Y40,IT,2010,43.1
YR,T,Y41,IT,2010,42.2
YR,T,Y42,IT,2010,41.2
YR,T,Y43,IT,2010,40.3
YR,T,Y44,IT,2010,39.3
YR,T,Y45,IT,2010,38.3
YR,T,Y46,IT,2010,37.4
YR,T,Y47,IT,2010,36.5
YR,T,Y48,IT,2010,35.5
YR,T,Y49,IT,2010,34.6
YR,T,Y5,IT,2010,77.5
YR,T,Y50,IT,2010,33.6
YR,T,Y51,IT,2010,32.7
YR,T,Y52,IT,2010,31.8
YR,T,Y53,IT,2010,30.9
YR,T,Y54,IT,2010,30.0
YR,T,Y55,IT,2010,29.1
YR,T,Y56,IT,2010,28.2
YR,T,Y57,IT,2010,27.3
YR,T,Y58,IT,2010,26.4
YR,T,Y59,IT,2010,25.5
YR,T,Y6,IT,2010,76.5
YR,T,Y60,IT,2010,24.6
YR,T,Y61,IT,2010,23.8
YR,T,Y62,IT,2010,22.9
YR,T,Y63,IT,2010,22.1
YR,T,Y64,IT,2010,21.2
YR,T,Y65,IT,2010,20.4
YR,T,Y66,IT,2010,19.6
YR,T,Y67,IT,2010,18.8
YR,T,Y68,IT,2010,18.0
YR,T,Y69,IT,2010,17.2
YR,T,Y7,IT,2010,75.5
YR,T,Y70,IT,2010,16.4
YR,T,Y71,IT,2010,15.6
YR,T,Y72,IT,2010,14.9
YR,T,Y73,IT,2010,14.1
YR,T,Y74,IT,2010,13.4
YR,T,Y75,IT,2010,12.7
YR,T,Y76,IT,2010,12.0
YR,T,Y77,IT,2010,11.3
YR,T,Y78,IT,2010,10.7
YR,T,Y79,IT,2010,10.0
